stock_id,StrategyRank,Chart,stock_name,industry_category,Rating,total_score,current_price,MA240,BiasRate,score_fill,score_roa,score_yield,cash_dividend,avg_yield,avg_fill_days,avg_roa,avg_core_ratio,price_date,RatingRank
6462,254,,神盾,半導體業,Unqualified,3,115.5,121.85708333333334,-0.05216835295445144,0,0,3,9.266012986666667,7.765745661492083,383.3333333333333,0,0,2026-01-29,1
1109,255,,信大,水泥工業,Unqualified,3,15.5,16.344791666666666,-0.05168567968899364,0,0,3,1.1807026,5.873508563751001,323.5,0,0,2026-01-29,1
2108,256,,南帝,橡膠工業,Unqualified,2,24.1,25.406458333333333,-0.051422292560126544,0,0,2,3.0,4.741430993041529,165.0,0,0,2026-01-29,1
1341,257,,富林-KY,塑膠工業,Unqualified,3,58.7,61.882083333333334,-0.05142172276574395,0,0,3,3.79159675,5.025134759092682,433.25,0,0,2026-01-29,1
6229,258,,研通,半導體業,Unqualified,3,23.55,24.795416666666664,-0.050227696650926634,1,0,2,1.324,4.3985721937408595,72.66666666666667,0,0,2026-01-29,1
6790,259,,永豐實,造紙工業,Unqualified,3,38.3,40.319375,-0.050084481716296536,0,0,3,2.9699999999999998,5.962760367711342,243.5,0,0,2026-01-29,1
4420,260,,光明,紡織纖維,Unqualified,3,50.6,53.26541666666666,-0.05004028567629075,0,0,3,7.75,12.52901943044347,275.0,0,0,2026-01-29,1
1452,261,,宏益,紡織纖維,Unqualified,5,11.95,12.569791666666667,-0.04930803016491266,3,0,2,0.86,4.540018989966417,14.0,0,0,2026-01-29,1
6532,262,,瑞耘,半導體業,Unqualified,4,58.4,61.42583333333334,-0.04925994763332482,2,0,2,2.298547048,4.066459647507223,59.8,0,0,2026-01-29,1
1467,263,,南緯,紡織纖維,Unqualified,3,7.77,8.156833333333333,-0.047424449847775926,1,0,2,0.7,4.651162790697674,67.0,0,0,2026-01-29,1
2450,264,,神腦,通信網路業,Unqualified,3,29.0,30.41583333333333,-0.04654922052658972,0,0,3,1.8699999980000002,5.339603254320866,197.66666666666666,0,0,2026-01-29,1
8011,265,,台通,電子工業,Unqualified,5,20.95,21.970208333333336,-0.04643598812786267,2,0,3,1.4,6.363636363636363,58.0,0,0,2026-01-29,1
3703,266,,欣陸,建材營造,Unqualified,3,22.95,24.056666666666665,-0.04600249411112647,0,0,3,1.6260000000000001,5.5143610736920845,155.0,0,0,2026-01-29,1
6556,267,,勝品,光電業,Unqualified,3,68.6,71.80791666666666,-0.04467357939874312,1,0,2,3.4799999999999995,4.535234247453975,77.2,0,0,2026-01-29,1
3501,268,,維熹,電子工業,Unqualified,3,52.6,55.014374999999994,-0.04388625700101097,0,0,3,3.1,5.526731248368113,186.25,0,0,2026-01-29,1
3373,269,,熱映,其他電子類,Unqualified,4,19.15,20.024375000000003,-0.04366553263210482,1,0,3,3.25,7.053265973544612,113.0,0,0,2026-01-29,1
6728,270,,上洋,居家生活類,Unqualified,4,140.5,146.87083333333334,-0.04337711708133567,1,0,3,7.236666666,5.3776354167515406,89.2,0,0,2026-01-29,1
4527,271,,方土霖,電機機械,Unqualified,3,41.0,42.814375,-0.042377706085864816,0,0,3,2.2800000000000002,6.157746525271884,174.75,0,0,2026-01-29,1
4431,272,,敏成健康,其他,Unqualified,3,18.35,19.142916666666668,-0.04142089110419433,0,0,3,5.0,9.107468123861567,,0,0,2026-01-29,1
2379,273,,瑞昱,電子工業,Unqualified,3,511.0,532.8229166666666,-0.04095716603780956,1,0,2,20.7,4.6477636379597165,63.2,0,0,2026-01-29,1
2471,274,,資通,電子工業,Unqualified,4,52.0,54.21479166666666,-0.04085216596024295,1,0,3,2.5849731300000003,5.991298694753548,77.5,0,0,2026-01-29,1
8928,275,,鉅明,運動休閒類,Unqualified,4,26.55,27.67979166666667,-0.04081648013367162,1,0,3,1.8199999999999998,5.021686557267905,74.66666666666667,0,0,2026-01-29,1
4506,276,,崇友,電機機械,Unqualified,3,111.5,116.17416666666666,-0.04023413122538715,1,0,2,3.62,4.180168954882361,88.4,0,0,2026-01-29,1
3356,277,,奇偶,電子工業,Unqualified,2,48.7,50.713541666666664,-0.03970422101263213,0,0,2,2.1001738199999997,4.296488751512534,157.5,0,0,2026-01-29,1
8383,278,,千附,半導體業,Unqualified,4,41.6,43.29041666666667,-0.0390482882085143,1,0,3,2.1666666666666665,5.0415008860574675,115.66666666666667,0,0,2026-01-29,1
8916,279,,光隆,其他,Unqualified,4,49.25,51.220416666666665,-0.03846936036248563,1,0,3,3.15970139,6.112752775468057,120.0,0,0,2026-01-29,1
3303,280,,岱稜,其他電子類,Unqualified,4,46.45,48.28604166666666,-0.03802427375060929,2,0,2,1.6129614060000002,4.883157424515362,53.8,0,0,2026-01-29,1
3209,281,,全科,電子工業,Unqualified,3,33.4,34.71520833333334,-0.037885652901886314,0,0,3,2.3325034000000002,6.326215327180265,165.25,0,0,2026-01-29,1
1733,282,,五鼎,化學生技醫療,Unqualified,3,29.8,30.955625,-0.03733166427749401,1,0,2,1.18095662,4.08344409559587,76.2,0,0,2026-01-29,1
2640,283,,大車隊,數位雲端類,Unqualified,2,126.5,131.36666666666667,-0.03704643491499625,0,0,2,5.08,4.6082078603148435,146.6,0,0,2026-01-29,1
3033,284,,威健,電子工業,Unqualified,3,30.65,31.79520833333333,-0.036018267951800895,0,0,3,2.2773981040000004,7.172410267742879,161.33333333333334,0,0,2026-01-29,1
8049,285,,晶采,光電業,Unqualified,4,26.95,27.95625,-0.03599374021909238,1,0,3,2.29,7.079309876666701,103.66666666666667,0,0,2026-01-29,1
2020,286,,美亞,鋼鐵工業,Unqualified,3,24.45,25.362708333333334,-0.03598623306856364,0,0,3,1.98,6.299452807030771,197.66666666666666,0,0,2026-01-29,1
6464,287,,台數科,其他,Unqualified,3,75.6,78.31541666666666,-0.03467282410338539,1,0,2,3.9668605040000005,4.410232199038864,65.0,0,0,2026-01-29,1
6570,288,,維田,電腦及週邊設備業,Unqualified,4,41.1,42.53854166666667,-0.03381737150133455,2,0,2,2.406749232,4.807913855925422,40.4,0,0,2026-01-29,1
1725,289,,元禎,化學生技醫療,Unqualified,3,28.5,29.48125,-0.03328386686453252,1,0,2,1.058,4.024605884722019,73.2,0,0,2026-01-29,1
1451,290,,年興,紡織纖維,Unqualified,2,17.9,18.49958333333333,-0.03241063987927647,0,0,2,1.020311328,4.8724143735497405,172.6,0,0,2026-01-29,1
2904,291,,匯僑,其他,Unqualified,2,17.1,17.662291666666665,-0.03183571403295609,0,0,2,1.01,4.462956455993455,129.0,0,0,2026-01-29,1
8284,292,,三竹,資訊服務業,Unqualified,4,63.5,65.55166666666666,-0.03129846685820339,1,0,3,3.3714079999999997,5.595161474264455,91.75,0,0,2026-01-29,1
4137,293,,麗豐-KY,化學生技醫療,Unqualified,4,105.0,108.36458333333333,-0.03104873594155528,1,0,3,8.92362928,5.217843513373252,82.33333333333333,0,0,2026-01-29,1
5410,294,,國眾,資訊服務業,Unqualified,4,30.15,31.111458333333335,-0.03090367295007878,1,0,3,1.918020238,6.432217120601878,103.8,0,0,2026-01-29,1
1527,295,,鑽全,電機機械,Unqualified,3,34.9,35.99249999999999,-0.03035354587761323,0,0,3,2.27,5.312446319665772,143.25,0,0,2026-01-29,1
1709,296,,和益,化學生技醫療,Unqualified,3,17.25,17.772083333333335,-0.029376597191287903,0,0,3,1.1800000000000002,5.192684586577889,145.0,0,0,2026-01-29,1
2496,297,,卓越,其他,Unqualified,3,70.5,72.59666666666666,-0.028881032186969063,0,0,3,3.395603215,5.081193266588717,265.4,0,0,2026-01-29,1
3705,298,,永信,生技醫療業,Unqualified,2,56.7,58.376250000000006,-0.028714588552707702,0,0,2,2.2600000000000002,4.523246128185514,126.4,0,0,2026-01-29,1
4581,299,,光隆精密-KY,汽車工業,Unqualified,3,51.8,53.22604166666667,-0.026792179580014543,0,0,3,2.56,5.001056010174551,144.5,0,0,2026-01-29,1
3484,300,,崧騰,電子零組件業,Unqualified,2,49.6,50.95395833333334,-0.026572191398280404,0,0,2,2.68881448,4.656244082229977,210.25,0,0,2026-01-29,1
3413,301,,京鼎,電子工業,Unqualified,4,289.5,297.05625,-0.025437101559048086,2,0,2,11.037438406,4.566386377467571,40.0,0,0,2026-01-29,1
1558,302,,伸興,電機機械,Unqualified,4,96.8,99.28916666666667,-0.02506987167112904,1,0,3,6.659999999999999,5.307151848147283,77.75,0,0,2026-01-29,1
6697,303,,東捷資訊,資訊服務業,Unqualified,2,45.55,46.719166666666666,-0.025025417833508784,0,0,2,1.98,4.451539272576123,246.4,0,0,2026-01-29,1
4580,304,,捷流閥業,電機機械,Unqualified,4,81.7,83.75916666666667,-0.024584373849628433,1,0,3,5.075328874,5.521582026471565,106.5,0,0,2026-01-29,1
5478,305,,智冠,文化創意業,Unqualified,3,103.0,105.58708333333334,-0.02450189219798829,0,0,3,6.540000000000001,5.725439848090555,161.66666666666666,0,0,2026-01-29,1
9911,306,,櫻花,居家生活,Unqualified,4,83.8,85.88708333333334,-0.02430031679191193,1,0,3,3.816,5.046374459480291,66.2,0,0,2026-01-29,1
6590,307,,普鴻,資訊服務業,Unqualified,2,73.1,74.83125,-0.0231353879562349,0,0,2,3.78,4.8332794457433845,126.5,0,0,2026-01-29,1
9930,308,,中聯資源,綠能環保,Unqualified,3,70.4,72.05791666666667,-0.023008112687132435,1,0,2,2.8,4.8050274424740795,100.2,0,0,2026-01-29,1
1788,309,,杏昌,生技醫療業,Unqualified,3,135.5,138.64166666666668,-0.022660335397006764,1,0,2,6.9541558,4.734157007750854,72.5,0,0,2026-01-29,1
8016,310,,矽創,電子工業,Unqualified,5,197.0,201.51041666666666,-0.02238304471439644,2,0,3,17.1,8.046206938908472,37.5,0,0,2026-01-29,1
2752,311,,豆府,觀光餐旅,Unqualified,2,206.0,210.64583333333334,-0.02205518741964202,0,0,2,10.16,4.295382362523791,184.0,0,0,2026-01-29,1
2596,312,,綠意,建材營造,Unqualified,4,33.75,34.497708333333335,-0.021674145021710438,2,0,2,1.1400000000000001,4.465414099033967,50.8,0,0,2026-01-29,1
5299,313,,杰力,半導體業,Unqualified,5,75.4,77.05916666666667,-0.021531074607174107,2,0,3,6.947840638,5.190743380797278,47.333333333333336,0,0,2026-01-29,1
2488,314,,漢平,電子工業,Unqualified,4,46.55,47.569375,-0.021429228363837104,1,0,3,2.2399999999999998,5.467518124508257,112.25,0,0,2026-01-29,1
3531,315,,先益,光電業,Unqualified,4,21.45,21.912708333333335,-0.021115981023188686,2,0,2,1.34,4.947950603185525,45.0,0,0,2026-01-29,1
4942,316,,嘉彰,電子工業,Unqualified,3,37.75,38.54833333333333,-0.020709931255134213,0,0,3,2.46,5.737370628044991,130.25,0,0,2026-01-29,1
9951,317,,皇田,電機機械,Unqualified,5,55.5,56.67020833333333,-0.02064944470382356,3,0,2,3.4033405,4.670648428243423,13.333333333333334,0,0,2026-01-29,1
3217,318,,優群,電子零組件業,Unqualified,4,159.0,162.275,-0.020181790171006044,1,0,3,6.352601722,5.153966669880264,112.2,0,0,2026-01-29,1
3130,319,,一零四,數位雲端,Unqualified,4,221.5,226.03333333333333,-0.02005603893231086,1,0,3,12.024476414,5.626466652397242,71.66666666666667,0,0,2026-01-29,1
2903,320,,遠百,貿易百貨,Unqualified,2,22.2,22.623958333333334,-0.01873935264054522,0,0,2,1.2100000000000002,4.957063564138953,205.0,0,0,2026-01-29,1
3388,321,,崇越電,電子零組件業,Unqualified,3,62.4,63.58583333333333,-0.018649332267407597,0,0,3,4.2619838,5.581931839832705,179.5,0,0,2026-01-29,1
6214,322,,精誠,資訊服務業,Unqualified,2,118.5,120.7175,-0.01836933336094602,0,0,2,4.92,4.833444522639057,191.8,0,0,2026-01-29,1
5519,323,,隆大,建材營造,Unqualified,4,31.2,31.770833333333332,-0.017967213114754084,1,0,3,2.22,7.688784882205543,84.5,0,0,2026-01-29,1
1456,324,,怡華,建材營造,Unqualified,2,13.0,13.234166666666669,-0.01769409986776666,0,0,2,0.85,4.501253132832081,312.0,0,0,2026-01-29,1
1232,325,,大統益,食品工業,Unqualified,2,147.5,149.98333333333332,-0.016557395266140595,0,0,2,6.32,4.015343746466842,405.75,0,0,2026-01-29,1
9924,326,,福興,居家生活,Unqualified,3,48.3,49.10729166666667,-0.016439344123199723,0,0,3,2.8,5.891372035838196,252.0,0,0,2026-01-29,1
1445,327,,大宇,紡織纖維,Unqualified,4,14.45,14.683541666666665,-0.015904995672592546,2,0,2,1.0333333333333334,4.697424975883903,59.0,0,0,2026-01-29,1
6591,328,,動力-KY,電子工業,Unqualified,3,68.5,69.58395833333333,-0.015577704391876645,0,0,3,3.1472584660000003,5.2522591375499825,200.6,0,0,2026-01-29,1
1730,329,,花仙子,化學生技醫療,Unqualified,3,53.0,53.829583333333325,-0.015411290260157287,0,0,3,3.132,5.173170475845962,285.0,0,0,2026-01-29,1
1539,330,,巨庭,電機機械,Unqualified,2,18.75,19.030208333333334,-0.014724396518692917,0,0,2,1.1875,4.366847220330145,171.33333333333334,0,0,2026-01-29,1
8926,331,,台汽電,油電燃氣業,Unqualified,5,43.35,43.996875,-0.014702748774770966,3,0,2,1.715523194,4.018098976621378,17.75,0,0,2026-01-29,1
6846,332,,綠茵,食品工業,Unqualified,5,74.2,75.28208333333333,-0.014373716632443485,3,0,2,3.6648714833333336,4.006651165215476,21.5,0,0,2026-01-29,1
8341,333,,日友,綠能環保,Unqualified,4,77.9,79.02083333333333,-0.014184023200632613,2,0,2,6.06,4.051499122176041,32.666666666666664,0,0,2026-01-29,1
9907,334,,統一實,其他,Unqualified,2,18.1,18.35458333333333,-0.01387028671312774,0,0,2,0.8560000000000001,4.9348871071637985,164.2,0,0,2026-01-29,1
2228,335,,劍麟,汽車工業,Unqualified,3,97.3,98.54708333333333,-0.012654695513565878,1,0,2,4.21,4.526374837038224,65.6,0,0,2026-01-29,1
6151,336,,晉倫,其他電子類,Unqualified,3,30.15,30.46125,-0.010217899790717752,0,0,3,1.78,5.603311974679989,403.8,0,0,2026-01-29,1
1731,337,,美吾華,生技醫療業,Unqualified,3,22.05,22.254791666666666,-0.009202138116323196,0,0,3,1.124,5.045512437384086,155.33333333333334,0,0,2026-01-29,1
6506,338,,雙邦,紡織纖維,Unqualified,2,15.8,15.937916666666666,-0.008653368539384523,0,0,2,0.9400000000000001,4.977047006098684,171.6,0,0,2026-01-29,1
3042,339,,晶技,電子零組件業,Unqualified,4,88.3,89.06458333333333,-0.008584594512409078,1,0,3,5.599971868,5.627501733885632,99.4,0,0,2026-01-29,1
6154,340,,順發,電子通路業,Unqualified,3,13.75,13.868333333333332,-0.008532628289868931,1,0,2,0.7939999999999999,4.603502189864171,78.5,0,0,2026-01-29,1
1593,341,,祺驊,運動休閒類,Unqualified,4,30.1,30.353958333333335,-0.0083665639434725,2,0,2,2.5327009140000003,4.026089010395227,42.0,0,0,2026-01-29,1
6616,342,,特昇-KY,居家生活類,Unqualified,2,10.0,10.084,-0.008330027766759186,0,0,2,1.05,4.430064708810353,131.5,0,0,2026-01-29,1
3093,343,,港建*,其他電子類,Unqualified,4,26.0,26.216666666666665,-0.008264462809917293,1,0,3,3.276,5.57607550635895,106.0,0,0,2026-01-29,1
9925,344,,新保,其他,Unqualified,2,40.65,40.984791666666666,-0.00816868045565685,0,0,2,2.0,4.852075013990117,156.25,0,0,2026-01-29,1
5356,345,,協益,電腦及週邊設備業,Unqualified,3,26.75,26.96916666666667,-0.008126564286376535,0,0,3,1.92,6.272471394159351,152.33333333333334,0,0,2026-01-29,1
2852,346,,第一保,金融保險,Unqualified,4,27.2,27.420416666666664,-0.00803841419866578,1,0,3,1.1019999999999999,5.3260682859092805,95.8,0,0,2026-01-29,1
3702,347,,大聯大,電子通路業,Unqualified,3,65.3,65.75458333333333,-0.006913333037620932,0,0,3,3.4299999999999997,5.444906484208633,181.0,0,0,2026-01-29,1
2453,348,,凌群,電子工業,Unqualified,5,58.7,59.01,-0.005253346890357485,3,0,2,2.12,4.896976073458832,26.6,0,0,2026-01-29,1
4532,349,,瑞智,電機機械,Unqualified,5,25.65,25.747291666666666,-0.003778714589722233,3,0,2,0.960065938,4.493437297552475,28.0,0,0,2026-01-29,1
6177,350,,達麗,建材營造,Unqualified,4,47.6,47.77770833333333,-0.0037194821504099914,1,0,3,2.625,6.137145663499819,78.5,0,0,2026-01-29,1
2114,351,,鑫永銓,橡膠工業,Unqualified,4,90.0,90.32875,-0.003639483553132302,2,0,2,5.4,4.8064323416436086,51.666666666666664,0,0,2026-01-29,1
8421,352,,旭源,其他,Unqualified,3,13.2,13.239374999999999,-0.0029740829910777297,0,0,3,1.01047021,6.781679261744966,357.0,0,0,2026-01-29,1
2414,353,,精技,電子通路業,Unqualified,3,41.0,41.11708333333333,-0.0028475593072627985,0,0,3,2.3600000000000003,6.239688971507485,175.2,0,0,2026-01-29,1
5464,354,,霖宏,電子零組件業,Unqualified,4,25.45,25.52,-0.002742946708463961,1,0,3,1.45,5.120982167642553,75.0,0,0,2026-01-29,1
2942,355,,京站,居家生活,Unqualified,5,30.8,30.884375,-0.0027319639785489546,3,0,2,1.97,4.696754784283673,8.333333333333334,0,0,2026-01-29,1
1416,356,,廣豐,其他,Unqualified,2,11.9,11.924166666666666,-0.0020266964847298345,0,0,2,0.512,4.30284058164532,163.0,0,0,2026-01-29,1
2509,357,,全坤建,建材營造,Unqualified,2,14.8,14.818958333333335,-0.0012793296874780685,0,0,2,1.0,4.830917874396135,973.0,0,0,2026-01-29,1
5609,358,,中菲行,航運業,Unqualified,3,78.8,78.90041666666666,-0.0012727013482184055,0,0,3,7.462203912,7.571227635802954,327.6666666666667,0,0,2026-01-29,1
6792,359,,詠業,電子工業,Unqualified,5,56.2,56.2625,-0.001110864252388358,3,0,2,3.8899999999999997,4.548412604650549,19.0,0,0,2026-01-29,1
8401,360,,白紗科,其他,Unqualified,3,28.7,28.731041666666666,-0.0010804225975099588,0,0,3,1.339389116,5.753592408754811,135.0,0,0,2026-01-29,1
6671,361,,三能-KY,居家生活,Unqualified,3,37.8,37.82833333333333,-0.0007489976648897031,0,0,3,2.62,5.724314712685155,437.5,0,0,2026-01-29,1
5353,362,,台林,通信網路業,Unqualified,3,26.9,26.91104166666667,-0.000410302462589086,1,0,2,1.134,4.085562608376137,100.25,0,0,2026-01-29,1
1271,363,,晨暉生技,生技醫療業,Unqualified,2,65.9,65.83458333333334,0.0009936520192654166,0,0,2,2.376640606,4.050935463900106,145.75,0,0,2026-01-29,1
2643,364,,捷迅,航運業,Unqualified,3,72.9,72.72999999999999,0.0023374123470372055,0,0,3,5.1,6.306487421726092,180.25,0,0,2026-01-29,1
1530,365,,亞崴,電機機械,Unqualified,4,29.15,29.07541666666667,0.002565168168985693,2,0,2,1.566342886,4.744274385429096,52.333333333333336,0,0,2026-01-29,1
5254,366,,欣訊科技,電子零組件業,Unqualified,2,30.5,30.420624999999998,0.002609249481231974,0,0,2,1.48,4.700328498354761,132.5,0,0,2026-01-29,1
2597,367,,潤弘,建材營造,Unqualified,3,170.5,169.96875,0.003125574554145983,0,0,3,7.0200000000000005,5.376437992472605,268.0,0,0,2026-01-29,1
3611,368,,鼎翰,電腦及週邊設備業,Unqualified,3,196.5,195.87291666666667,0.003201480551803349,0,0,3,11.390245586,5.175742403913382,166.5,0,0,2026-01-29,1
6494,369,,九齊,半導體業,Unqualified,4,38.95,38.823541666666664,0.0032572590728350377,1,0,3,4.396,5.329518381389695,80.66666666666667,0,0,2026-01-29,1
8941,370,,關中,居家生活類,Unqualified,3,46.35,46.1875,0.003518267929634672,0,0,3,2.857142857142857,5.022811701310507,127.0,0,0,2026-01-29,1
2390,371,,云辰,電子工業,Unqualified,5,10.7,10.65275,0.004435474408016711,2,0,3,1.0,6.269592476489029,51.0,0,0,2026-01-29,1
6136,372,,富爾特,電子工業,Unqualified,2,23.9,23.784166666666668,0.004870186748887467,0,0,2,1.032,4.985379355750422,139.8,0,0,2026-01-29,1
5215,373,,科嘉-KY,電腦及週邊設備業,Unqualified,4,38.0,37.811666666666675,0.004980826023713812,1,0,3,3.8,5.98817405142367,74.0,0,0,2026-01-29,1
6858,374,,愛比科技,電腦及週邊設備業,Unqualified,3,24.1,23.972916666666666,0.0053011210567481355,0,0,3,5.0,7.462686567164178,,0,0,2026-01-29,1
6899,375,,創為精密,光電業,Unqualified,5,52.3,51.940416666666664,0.0069229967029529,3,0,2,3.0372711100000003,4.721151310909243,14.0,0,0,2026-01-29,1
2015,376,,豐興,鋼鐵工業,Unqualified,3,65.5,65.04583333333333,0.0069822561014669,0,0,3,3.9,5.013295160526472,142.33333333333334,0,0,2026-01-29,1
2908,377,,特力,貿易百貨,Unqualified,2,20.35,20.2075,0.007051837189162531,0,0,2,1.0226331380000002,4.545797841620081,362.0,0,0,2026-01-29,1
2107,378,,厚生,橡膠工業,Unqualified,3,25.1,24.893541666666668,0.008293650461548783,0,0,3,1.3199999999999998,5.499735371745077,228.0,0,0,2026-01-29,1
9942,379,,茂順,其他,Unqualified,4,112.5,111.44916666666667,0.009428812836943566,1,0,3,5.76,5.049248114181373,73.0,0,0,2026-01-29,1
2061,380,,風青,電器電纜,Unqualified,6,18.7,18.51833333333333,0.009810098100981105,3,0,3,1.0,5.305039787798408,9.0,0,0,2026-01-29,1
2548,381,,華固,建材營造,Unqualified,3,107.5,106.42208333333333,0.010128693527737431,0,0,3,7.0,6.453404024771663,160.5,0,0,2026-01-29,1
3580,382,,友威科,其他電子類,Unqualified,5,68.0,67.21958333333333,0.011609959895119861,3,0,2,2.584,4.237505770378698,22.0,0,0,2026-01-29,1
3051,383,,力特,電子工業,Unqualified,3,25.05,24.735625000000002,0.012709401925360618,1,0,2,1.2393936666666667,4.608007798605548,66.33333333333333,0,0,2026-01-29,1
1726,384,,永記,化學生技醫療,Unqualified,2,76.0,74.98291666666665,0.013564200734611946,0,0,2,3.5200000000000005,4.549158354328199,357.0,0,0,2026-01-29,1
8487,385,,愛爾達-創,創新板股票,Unqualified,6,79.9,78.76458333333333,0.014415319914301644,3,0,3,3.2425119125000004,5.295596824410163,24.333333333333332,0,0,2026-01-29,1
6957,386,,裕慶-KY,其他,Unqualified,4,187.0,184.27291666666667,0.014799154334038013,1,0,3,13.16217709,7.332689186629526,68.0,0,0,2026-01-29,1
1108,387,,幸福,水泥工業,Unqualified,3,15.1,14.874166666666667,0.015182923413076288,0,0,3,0.77,5.337453701123428,235.0,0,0,2026-01-29,1
4915,388,,致伸,電子零組件業,Unqualified,4,80.0,78.79083333333334,0.015346539889369463,1,0,3,3.6408877840000002,5.0434786922157695,92.25,0,0,2026-01-29,1
3526,389,,凡甲,電子零組件業,Unqualified,5,250.5,246.70416666666668,0.015386174399162235,3,0,2,9.236325246000002,4.716235890727207,22.2,0,0,2026-01-29,1
6606,390,,建德工業,電機機械,Unqualified,3,26.0,25.587708333333335,0.01611287971926617,0,0,3,1.986,6.7412838478317525,208.25,0,0,2026-01-29,1
1104,391,,環泥,水泥工業,Unqualified,2,30.05,29.555000000000003,0.01674843512096083,0,0,2,1.42,4.981400118667715,201.75,0,0,2026-01-29,1
4952,392,,凌通,半導體業,Unqualified,3,41.9,41.19770833333333,0.017046862436725364,0,0,3,3.2399999999999998,5.289685164671807,190.4,0,0,2026-01-29,1
2423,393,,固緯,電子工業,Unqualified,3,50.0,49.07958333333333,0.01875355502542642,1,0,2,1.752,4.856861307481624,112.0,0,0,2026-01-29,1
5859,394,,遠壽,金融業,Unqualified,5,16.05,15.753125,0.018845467169212458,2,0,3,0.7,5.352390077717449,40.5,0,0,2026-01-29,1
6581,395,,鋼聯,綠能環保,Unqualified,3,107.5,105.40541666666667,0.01987168591114466,1,0,2,4.76,4.89235759645758,110.75,0,0,2026-01-29,1
6407,396,,相互,電子零組件業,Unqualified,3,18.35,17.991875,0.019904818147080342,0,0,3,1.1,8.348194220927029,274.0,0,0,2026-01-29,1
6996,397,,力領科技,半導體業,Unqualified,6,163.0,159.64791666666667,0.020996724563166293,3,0,3,11.48384488,5.369465907771526,29.0,0,0,2026-01-29,1
6803,398,,崑鼎,綠能環保類,Unqualified,3,300.0,293.72291666666666,0.02137076468043154,1,0,2,13.225682298,4.679138505780243,68.5,0,0,2026-01-29,1
3118,399,,進階,生技醫療業,Unqualified,3,33.05,32.342083333333335,0.02188840648793483,0,0,3,1.7399999999999998,5.330554868118014,198.2,0,0,2026-01-29,1
6146,400,,耕興,其他電子類,Unqualified,3,179.5,175.6,0.02220956719817771,1,0,2,9.379999999999999,4.272423529333421,118.0,0,0,2026-01-29,1
2347,401,,聯強,電子通路業,Unqualified,3,66.8,65.34,0.022344658708294975,0,0,3,3.7600000000000002,5.4767977483511405,278.0,0,0,2026-01-29,1
2027,402,,大成鋼,鋼鐵工業,Unqualified,2,40.2,39.31000000000001,0.022640549478504024,0,0,2,1.625,4.059364713978524,196.5,0,0,2026-01-29,1
6486,403,,互動,通信網路業,Unqualified,3,80.3,78.48458333333333,0.02313086965062137,0,0,3,5.205728916,6.489781469998791,194.25,0,0,2026-01-29,1
6641,404,,基士德-KY,綠能環保,Unqualified,4,23.1,22.57770833333333,0.02313306819964403,1,0,3,2.9,5.396035898351583,97.0,0,0,2026-01-29,1
8182,405,,加高,電子零組件業,Unqualified,2,28.8,28.108541666666664,0.024599580495252904,0,0,2,1.7399999999999998,4.83045405430034,171.8,0,0,2026-01-29,1
2527,406,,宏璟,建材營造,Unqualified,4,29.35,28.633541666666666,0.025021645651588754,1,0,3,1.78,6.356066708787444,117.0,0,0,2026-01-29,1
8424,407,,惠普,建材營造,Unqualified,3,73.0,71.16458333333334,0.02579115313680133,0,0,3,4.32,6.048955814419024,388.25,0,0,2026-01-29,1
2064,408,,晉椿,鋼鐵工業,Unqualified,4,12.0,11.687291666666669,0.026756270165243415,2,0,2,0.8333333333333334,4.627956567423578,52.0,0,0,2026-01-29,1
1708,409,,東鹼,化學生技醫療,Unqualified,2,34.1,33.154375,0.02852187682621071,0,0,2,1.8800000000000001,4.816777753280424,154.75,0,0,2026-01-29,1
2816,410,,旺旺保,金融保險,Unqualified,3,28.85,28.018124999999998,0.029690602065627295,0,0,3,1.0999999999999999,5.167138989840679,147.0,0,0,2026-01-29,1
3567,411,,逸昌,半導體業,Unqualified,4,28.3,27.482291666666665,0.02975400826289665,1,0,3,2.24,6.635085744369019,118.75,0,0,2026-01-29,1
5608,412,,四維航,航運業,Unqualified,3,17.95,17.430625,0.02979669403707556,0,0,3,1.75,6.343760241310353,139.0,0,0,2026-01-29,1
5523,413,,豐謙,建材營造,Unqualified,2,30.5,29.609583333333333,0.030071908025273354,0,0,2,1.16,4.045476250757684,224.75,0,0,2026-01-29,1
3659,414,,百辰,光電業,Unqualified,5,28.5,27.650624999999998,0.030718112158405173,2,0,3,1.240000002,5.094015229676886,49.75,0,0,2026-01-29,1
2820,415,,華票,金融保險,Unqualified,3,16.35,15.861458333333333,0.03080055165167147,0,0,3,0.8200000000000001,5.046588948799235,409.5,0,0,2026-01-29,1
3038,416,,全台,電子工業,Unqualified,3,23.8,23.060416666666665,0.03207155117896839,0,0,3,1.42,5.135984539361047,201.5,0,0,2026-01-29,1
4183,417,,福永生技,生技醫療業,Unqualified,2,16.3,15.783541666666666,0.032721320996291034,0,0,2,0.8699999999999999,4.16286747798541,212.25,0,0,2026-01-29,1
6732,418,,昇佳電子,半導體業,Unqualified,3,199.5,193.16458333333333,0.0327980241374476,1,0,2,18.0,4.608374592907393,110.5,0,0,2026-01-29,1
2034,419,,允強,鋼鐵工業,Unqualified,3,22.35,21.623749999999998,0.03358575640210435,1,0,2,1.4895093433333333,4.976014813440689,78.0,0,0,2026-01-29,1
