stock_id,策略排名,K線圖,名稱,產業分類,評級,總分,收盤價,乖離率,cash_dividend,平均殖利率,平均填息天數,price_date,年線(240MA),平均ROA,本業獲利比,殖利率評分,填息能見度評分,ROA評分,評級分數
2611,260,,志信,航運業,Unqualified,5,14.7,-0.1671584712353345,1.6466666666666665,6.619011112501109,588.0,2026-02-02,17.65041666666667,3.262936173289251,-3.6181319445911493,3,0,2,1
5704,261,,老爺知,觀光餐旅,Unqualified,5,22.3,-0.16704926579875026,1.8250000000000002,4.254046948251931,129.66666666666666,2026-02-02,26.772291666666668,8.227920149206515,72.5492809692796,2,0,3,1
8032,262,,光菱,電子通路業,Unqualified,5,36.45,-0.16247008137865004,1.3800000000000001,4.215957985172359,285.25,2026-02-02,43.520833333333336,5.851263184482584,73.22346629930335,2,0,3,1
3022,263,,威強電,電腦及週邊設備業,Unqualified,5,63.8,-0.16040203319570331,3.3,4.764441556038941,124.0,2026-02-02,75.98875,8.50416618752794,66.41856166994688,2,0,3,1
3545,264,,敦泰,電子工業,Unqualified,3,53.0,-0.1556924384027188,5.4498845325,5.4837751273515085,136.25,2026-02-02,62.77333333333333,2.135030998080098,32.79793132094131,3,0,0,1
6171,265,,大城地產,建材營造,Unqualified,2,27.4,-0.1554234120842778,1.5,4.5433001864605655,212.5,2026-02-02,32.44229166666666,,24.828805518123726,2,0,0,1
6112,266,,邁達特,電子工業,Unqualified,2,43.5,-0.15420043991298957,2.07,4.16193825582212,207.6,2026-02-02,51.430625,,49.39652725673515,2,0,0,1
5213,267,,亞昕,建材營造,Unqualified,4,23.95,-0.1521060899965335,1.285767114,4.645786664307826,34.8,2026-02-02,28.246458333333333,1.257807324972128,126.77184861471495,2,2,0,1
2362,268,,藍天,電腦及週邊設備業,Unqualified,4,37.3,-0.152071986739285,1.6659631740000003,4.229124859618787,42.0,2026-02-02,43.989583333333336,1.1793155915410765,130.96913223239596,2,2,0,1
6938,269,,藍新資訊,資訊服務業,Unqualified,5,75.2,-0.15148893757463489,4.25,4.503252114717083,128.0,2026-02-02,88.62583333333333,10.708825467580699,100.81583126073562,2,0,3,1
5907,270,,大洋-KY,貿易百貨,Unqualified,3,5.82,-0.15127873275123496,1.0,5.012531328320803,,2026-02-02,6.857375,,0.0,3,0,0,1
8119,271,,公信,電腦及週邊設備業,Unqualified,5,7.99,-0.1505422071018499,1.1666666666666667,5.324161515739902,37.5,2026-02-02,9.406,1.6775073284406021,50.988864323934045,3,2,0,1
7801,272,,華芸科技,資訊服務業,Unqualified,5,105.0,-0.14920913587332674,5.9,4.199288256227758,,2026-02-02,123.41458333333334,19.54506108307118,98.0051534679023,2,0,3,1
9940,273,,信義,其他,Unqualified,5,21.75,-0.14415005246589718,1.8199999999999998,5.731512533846431,278.25,2026-02-02,25.413333333333334,4.653675984813094,90.12029072727954,3,0,2,1
3325,274,,旭品,電腦及週邊設備業,Unqualified,3,15.2,-0.1407170113534649,1.21668991,5.289956130434782,644.0,2026-02-02,17.689166666666665,-0.6942788518726137,28.716037036578705,3,0,0,1
3597,275,,映興,電子零組件業,Unqualified,5,24.5,-0.13920566835995254,1.1499677560000001,4.445391101638701,62.2,2026-02-02,28.462083333333332,3.81807979454558,74.0138194775319,2,1,2,1
5533,276,,皇鼎,建材營造,Unqualified,5,14.2,-0.13709503854967156,1.0,5.045901432475551,161.5,2026-02-02,16.456041666666668,3.9699471376844793,103.0538411821015,3,0,2,1
2353,277,,宏碁,電子工業,Unqualified,5,27.2,-0.13663926783624183,1.716,5.286131755377799,142.33333333333334,2026-02-02,31.504791666666666,3.329578374942124,77.41659578712569,3,0,2,1
2432,278,,倚天酷碁-創,電腦及週邊設備業,Unqualified,2,24.85,-0.13637811694517635,1.6749999999999998,4.997593141102644,,2026-02-02,28.774166666666662,,74.93657609691458,2,0,0,1
2534,279,,宏盛,建材營造,Unqualified,4,19.9,-0.13531520440308503,1.19,5.077280358179299,60.2,2026-02-02,23.014166666666664,,68.42949711173327,3,1,0,1
2538,280,,基泰,建材營造,Unqualified,5,10.65,-0.13520097442143722,0.58,4.07782084065606,24.0,2026-02-02,12.315,,8.669390797592406,2,3,0,1
2204,281,,中華,汽車工業,Unqualified,4,55.2,-0.1299150800270588,5.34,7.0741199587585015,62.0,2026-02-02,63.442083333333336,,18.914956922747926,3,1,0,1
1777,282,,生泰,生技醫療業,Unqualified,5,72.1,-0.12910872552128172,3.5462959999999994,4.268414328266081,160.0,2026-02-02,82.78875000000001,8.986131532805903,91.97072476320426,2,0,3,1
4306,283,,炎洲,塑膠工業,Unqualified,3,13.3,-0.12908242612752718,0.91137327,5.381821199449734,301.0,2026-02-02,15.27125,2.2670871091507707,65.85734129735758,3,0,0,1
6577,284,,勁豐,電腦及週邊設備業,Unqualified,5,70.3,-0.12874641108793095,4.0600000000000005,4.953554803796661,206.0,2026-02-02,80.68833333333333,12.182532332472555,95.8954061158438,2,0,3,1
1515,285,,力山,電機機械,Unqualified,5,26.0,-0.12866807699558053,2.2,4.488552565062225,132.0,2026-02-02,29.839375,6.434523343887974,71.89238968376901,2,0,3,1
2397,286,,友通,電腦及週邊設備業,Unqualified,5,58.7,-0.12807753722752424,3.28,4.586261596065517,161.2,2026-02-02,67.3225,6.529476591583363,96.66340886975321,2,0,3,1
3206,287,,志豐,電子零組件業,Unqualified,3,31.5,-0.1269098846273776,2.2,5.616808362503001,293.6666666666667,2026-02-02,36.07875,,19.711000874384574,3,0,0,1
1339,288,,昭輝,汽車工業,Unqualified,5,42.15,-0.1260210891906019,2.6,5.41189192970517,157.0,2026-02-02,48.22770833333333,4.898443124896899,108.19868005107418,3,0,2,1
7716,289,,昱臺國際,航運業,Unqualified,5,25.5,-0.1246701422411018,1.625,4.659244292792528,144.0,2026-02-02,29.131874999999997,9.79717307996795,93.08086285814429,2,0,3,1
1598,290,,岱宇,運動休閒,Unqualified,5,20.2,-0.12241480743992407,2.745718185,4.299756302967962,3.0,2026-02-02,23.017708333333335,2.152926833618622,58.572970033908256,2,3,0,1
3293,291,,鈊象,文化創意業,Unqualified,5,703.0,-0.12164800324852797,38.2,4.724889308618738,141.5,2026-02-02,800.3625,37.065824112213654,98.43085411181357,2,0,3,1
2352,292,,佳世達,電子工業,Unqualified,3,24.95,-0.12089848051090075,1.6620000000000001,4.758852862395342,80.0,2026-02-02,28.38125,,51.39820253024037,2,1,0,1
1702,293,,南僑,食品工業,Unqualified,5,37.2,-0.11664308541689344,2.2399999999999998,4.299574463119275,111.33333333333333,2026-02-02,42.11208333333334,3.4869167817759408,93.34154912698456,2,1,2,1
4766,294,,南寶,化學生技醫療,Unqualified,2,304.5,-0.11659645453941053,11.4,4.837243110405314,234.2,2026-02-02,344.68958333333336,,49.969111235301526,2,0,0,1
1806,295,,冠軍,玻璃陶瓷,Unqualified,3,8.82,-0.11305899950976897,1.0,8.767890717931007,331.0,2026-02-02,9.944291666666667,-0.3856600902641948,78.28723754328605,3,0,0,1
1473,296,,台南,紡織纖維,Unqualified,3,25.05,-0.11283598828329636,1.4000000000000001,4.409757954337667,63.0,2026-02-02,28.23604166666667,1.781893554974951,53.8535258982043,2,1,0,1
2227,297,,裕日車,汽車工業,Unqualified,3,53.0,-0.11166980934422797,8.437999999999999,4.806928766899514,61.5,2026-02-02,59.6625,,0.7472324678245268,2,1,0,1
1569,298,,濱川,電腦及週邊設備業,Unqualified,4,51.7,-0.10871033085752868,1.6994956733333335,6.603551274863396,107.0,2026-02-02,58.005833333333335,0.5067999865795842,83.52428176568392,3,1,0,1
1532,299,,勤美,電機機械,Unqualified,4,24.0,-0.10636713416904563,1.501569558,4.683705323944338,38.75,2026-02-02,26.85666666666667,2.6437006653379664,110.21630757377861,2,2,0,1
6648,300,,斯其大,其他電子業,Unqualified,5,24.0,-0.10633247224743407,2.3000000000000003,4.051014004547625,25.0,2026-02-02,26.855624999999996,1.5048631135824437,70.9076225436012,2,3,0,1
4930,301,,燦星網,電器電纜,Unqualified,3,21.6,-0.10518094021593724,2.54,7.384648272879703,374.6666666666667,2026-02-02,24.138958333333335,,26.119095483849218,3,0,0,1
4999,302,,鑫禾,電子零組件業,Unqualified,5,23.25,-0.10516693928605798,1.75,4.6702118980090574,63.5,2026-02-02,25.9825,4.270939815857988,48.02779279898694,2,1,2,1
2430,303,,燦坤,電子通路業,Unqualified,4,22.6,-0.10459587955625979,2.558,6.293151618638515,79.0,2026-02-02,25.24,,77.379122053819,3,1,0,1
6768,304,,志強-KY,運動休閒,Unqualified,5,101.0,-0.10349393268067887,3.495092594,4.031432717276291,70.2,2026-02-02,112.65958333333333,4.712084289119682,95.92964257267974,2,1,2,1
2439,305,,美律,電子工業,Unqualified,2,98.9,-0.10295462619330158,4.990172702000001,4.778552665510949,214.25,2026-02-02,110.25083333333333,,31.482995742041865,2,0,0,1
3015,306,,全漢,電子工業,Unqualified,5,50.7,-0.10082800970999341,3.1,5.9642000856886295,259.25,2026-02-02,56.38520833333334,4.993518314850527,-2.394666422539119,3,0,2,1
4938,307,,和碩,電子工業,Unqualified,5,69.9,-0.10023169999141845,4.399395950000001,5.552880275312011,312.0,2026-02-02,77.68666666666667,3.154139272515639,63.941990332886,3,0,2,1
1722,308,,台肥,化學生技醫療,Unqualified,4,45.8,-0.09776657829288123,2.44,4.020344823776788,179.33333333333334,2026-02-02,50.76291666666667,3.4385076081301853,33.491685107780796,2,0,2,1
2745,309,,五福,觀光餐旅,Unqualified,5,103.0,-0.09685103522354034,5.0,4.526118657176873,8.0,2026-02-02,114.04541666666667,,25.926921733218677,2,3,0,1
6229,310,,研通,半導體業,Unqualified,5,22.35,-0.09633073890629738,1.324,4.3985721937408595,72.66666666666667,2026-02-02,24.7325,4.275723520817054,-1118.8230206953021,2,1,2,1
1535,311,,中宇,電機機械,Unqualified,5,50.4,-0.09625794304542255,2.65,4.858532262771964,70.75,2026-02-02,55.768125000000005,4.936938176857511,48.74985978506988,2,1,2,1
2616,312,,山隆,油電燃氣業,Unqualified,2,13.5,-0.09560362875087233,1.4060000000000001,4.234556469772292,143.5,2026-02-02,14.927083333333334,0.9693915876911985,31.863425153150324,2,0,0,1
2247,313,,汎德永業,汽車工業,Unqualified,3,268.0,-0.0940015635234211,14.9,5.177453713117044,289.3333333333333,2026-02-02,295.80625,,48.34939555591855,3,0,0,1
8931,314,,大汽電,油電燃氣業,Unqualified,5,44.8,-0.09231736812558314,1.9,4.240729832742295,95.75,2026-02-02,49.356458333333336,4.9062182604461,105.27108480642895,2,1,2,1
5403,315,,中菲,資訊服務業,Unqualified,5,111.0,-0.09173045123676714,4.7016387019999994,4.634338991230225,173.25,2026-02-02,122.21041666666666,10.655740611524125,91.02969982715257,2,0,3,1
1271,316,,晨暉生技,生技醫療業,Unqualified,5,59.7,-0.09107056763683426,2.376640606,4.050935463900106,145.75,2026-02-02,65.68166666666667,10.447015962418071,87.92074022987354,2,0,3,1
1467,317,,南緯,紡織纖維,Unqualified,3,7.4,-0.09004739336492892,0.7,4.651162790697674,67.0,2026-02-02,8.132291666666667,0.3495419583248143,33.75236719758401,2,1,0,1
2537,318,,聯上發,建材營造,Unqualified,3,10.45,-0.08954942134839636,0.65,6.951460997109272,264.5,2026-02-02,11.477833333333335,,79.93048971928883,3,0,0,1
5490,319,,同亨,電腦及週邊設備業,Unqualified,4,25.0,-0.08943286843822566,1.2001053566666666,4.563395028224835,35.333333333333336,2026-02-02,27.455416666666668,2.8903954408869357,69.84477084435707,2,2,0,1
6972,320,,博瑞達應材,化學工業,Unqualified,4,27.1,-0.08866718977693083,1.5,4.901960784313726,60.0,2026-02-02,29.736666666666668,0.8374519062352362,179.22759699553512,2,2,0,1
2603,321,,長榮,航運業,Unqualified,4,184.0,-0.0884131866317115,26.590329756,16.376790302270532,89.5,2026-02-02,201.84583333333333,,44.91552898027348,3,1,0,1
2115,322,,六暉-KY,汽車工業,Unqualified,2,24.55,-0.08533461663846507,1.45999999,4.1672544082995255,315.0,2026-02-02,26.84041666666667,,47.021336145607094,2,0,0,1
2915,323,,潤泰全,貿易百貨,Unqualified,5,50.3,-0.08440369059943806,3.1666666666666665,4.298163761243817,5.0,2026-02-02,54.936875,1.1659824922439528,5.270930386236306,2,3,0,1
9905,324,,大華,其他,Unqualified,5,19.9,-0.08203275159529481,1.3,5.093324865111408,,2026-02-02,21.67833333333333,4.727752977427025,84.0372908326281,3,0,2,1
1776,325,,展宇,化學生技醫療,Unqualified,2,15.1,-0.08176451212405307,0.7900183000000001,4.139372551834082,126.5,2026-02-02,16.444583333333334,2.032407370542884,63.108831808053566,2,0,0,1
2453,326,,凌群,電子工業,Unqualified,5,54.3,-0.07848960543063216,2.12,4.896976073458832,26.6,2026-02-02,58.925,,44.38276629184527,2,3,0,1
1583,327,,程泰,電機機械,Unqualified,4,48.6,-0.07821427724697114,3.005484442,4.660416772721262,266.6666666666667,2026-02-02,52.723749999999995,4.359424174461885,49.96106931605994,2,0,2,1
9917,328,,中保科,其他,Unqualified,5,105.0,-0.07688926334297963,5.064,4.44718090164847,121.0,2026-02-02,113.74583333333334,9.836376790334556,87.26459290411529,2,0,3,1
1402,329,,遠東新,紡織纖維,Unqualified,2,27.75,-0.07594330787321278,1.4300000000000002,4.360610302653379,155.25,2026-02-02,30.030625,2.562443038876492,74.0286803001584,2,0,0,1
6161,330,,捷波,電腦及週邊設備業,Unqualified,4,42.4,-0.07584584716401112,2.42,6.305465669409459,101.25,2026-02-02,45.87979166666667,,20.472171339102417,3,1,0,1
6791,331,,虎門科技,資訊服務業,Unqualified,5,106.5,-0.07300283974482194,3.347498838,4.032885232748892,144.6,2026-02-02,114.88708333333334,10.932713137087347,94.02638553302764,2,0,3,1
7760,332,,享溫馨,觀光餐旅,Unqualified,2,40.0,-0.07251305486181904,2.0,4.11522633744856,,2026-02-02,43.12729166666667,2.5956755039248915,110.92715637156955,2,0,0,1
3666,333,,光耀,光電業,Unqualified,5,27.45,-0.06947838246302906,2.0,4.842615012106538,17.0,2026-02-02,29.49958333333333,-11.397742938412508,11.502257310477587,2,3,0,1
3703,334,,欣陸,建材營造,Unqualified,3,22.35,-0.06822425847917662,1.6260000000000001,5.5143610736920845,155.0,2026-02-02,23.986458333333335,2.1212691417361658,123.11943781313705,3,0,0,1
6121,335,,新普,電腦及週邊設備業,Unqualified,2,345.0,-0.0673995314471076,13.822222222222223,4.1707611402394384,128.22222222222223,2026-02-02,369.93333333333334,,19.96708994119652,2,0,0,1
6697,336,,東捷資訊,資訊服務業,Unqualified,5,43.55,-0.06647731839982866,1.98,4.451539272576123,246.4,2026-02-02,46.651250000000005,6.81392792402183,87.8557218486202,2,0,3,1
8011,337,,台通,電子工業,Unqualified,5,20.5,-0.06594397562341588,1.4,6.363636363636363,58.0,2026-02-02,21.947291666666665,-0.31499722933784574,38.018286265089074,3,2,0,1
2727,338,,王品,觀光餐旅,Unqualified,4,212.0,-0.06433608871153115,9.4372093,4.23537835497476,43.0,2026-02-02,226.57708333333332,,53.61126534361864,2,2,0,1
2108,339,,南帝,橡膠工業,Unqualified,2,23.7,-0.06411965052569232,3.0,4.741430993041529,165.0,2026-02-02,25.32375,,32.07649896581807,2,0,0,1
1452,340,,宏益,紡織纖維,Unqualified,5,11.75,-0.06324740898219504,0.86,4.540018989966417,14.0,2026-02-02,12.543333333333333,,-8.176878743826874,2,3,0,1
1234,341,,黑松,食品工業,Unqualified,4,36.85,-0.06194812288861438,1.8199999999999998,4.633139739990315,181.0,2026-02-02,39.28354166666667,3.638174567892174,50.920536356423206,2,0,2,1
1264,342,,德麥,食品工業,Unqualified,5,279.0,-0.060968341338568814,12.9,4.170778350591718,155.33333333333334,2026-02-02,297.1145833333333,16.342404258059904,98.53355126031664,2,0,3,1
1220,343,,台榮,食品工業,Unqualified,5,12.85,-0.06012860756407511,0.6599999999999999,4.1782817272905906,110.5,2026-02-02,13.672083333333331,4.492803737205026,83.82236781392598,2,1,2,1
6115,344,,鎰勝,電子零組件業,Unqualified,3,46.25,-0.05970452697207931,2.904,5.926234858088636,331.3333333333333,2026-02-02,49.186666666666675,,40.92510218651422,3,0,0,1
5356,345,,協益,電腦及週邊設備業,Unqualified,3,25.35,-0.05870703726338092,1.92,6.272471394159351,152.33333333333334,2026-02-02,26.931041666666665,2.673507079576073,71.76363963390625,3,0,0,1
6214,346,,精誠,資訊服務業,Unqualified,5,113.5,-0.057853469236702204,4.92,4.833444522639057,191.8,2026-02-02,120.46958333333333,5.884004055154346,62.73087628806587,2,0,3,1
6464,347,,台數科,其他,Unqualified,5,73.9,-0.0560384056544022,3.9668605040000005,4.410232199038864,65.0,2026-02-02,78.28708333333333,4.858661616436573,112.9985153008523,2,1,2,1
1466,348,,聚隆,紡織纖維,Unqualified,3,14.65,-0.054648114539221554,0.8031,6.177692307692308,469.0,2026-02-02,15.496875,-0.832090716498783,22.093924692691957,3,0,0,1
4767,349,,誠泰科技,化學工業,Unqualified,3,25.7,-0.05385712751760219,1.46,4.787092092896183,86.5,2026-02-02,27.162916666666668,,23.08484643849198,2,1,0,1
3209,350,,全科,電子工業,Unqualified,5,32.85,-0.05302416085616985,2.3325034000000002,6.326215327180265,165.25,2026-02-02,34.689375,3.311852312010258,129.76610602046125,3,0,2,1
3356,351,,奇偶,電子工業,Unqualified,5,48.05,-0.051160953775773885,2.1001738199999997,4.296488751512534,157.5,2026-02-02,50.64083333333333,8.117880639176377,23.538970278126527,2,0,3,1
2450,352,,神腦,通信網路業,Unqualified,3,28.85,-0.05027741391253061,1.8699999980000002,5.339603254320866,197.66666666666666,2026-02-02,30.377291666666668,,29.784547394276043,3,0,0,1
3705,353,,永信,生技醫療業,Unqualified,5,55.5,-0.04939980873809975,2.2600000000000002,4.523246128185514,126.4,2026-02-02,58.38416666666667,6.709422018083577,87.95711527075697,2,0,3,1
1539,354,,巨庭,電機機械,Unqualified,4,18.05,-0.048873666183638614,1.1875,4.366847220330145,171.33333333333334,2026-02-02,18.977500000000003,4.158189456179256,72.2220853236855,2,0,2,1
2433,355,,互盛電,電子工業,Unqualified,3,46.85,-0.04859010428785984,3.34,6.355473479748942,253.5,2026-02-02,49.24270833333333,,35.98616514353475,3,0,0,1
2640,356,,大車隊,數位雲端類,Unqualified,5,125.0,-0.048162954502189145,5.08,4.6082078603148435,146.6,2026-02-02,131.325,10.914246565842317,105.73579203403322,2,0,3,1
1451,357,,年興,紡織纖維,Unqualified,2,17.6,-0.04765125638337421,1.020311328,4.8724143735497405,172.6,2026-02-02,18.480624999999996,,16.843538154835933,2,0,0,1
3033,358,,威健,電子工業,Unqualified,5,30.25,-0.04760030697180177,2.2773981040000004,7.172410267742879,161.33333333333334,2026-02-02,31.761874999999996,3.1579451701597434,147.96268943511805,3,0,2,1
2390,359,,云辰,電子工業,Unqualified,5,10.15,-0.04558918020968806,1.0,6.269592476489029,51.0,2026-02-02,10.634833333333331,-0.8510634001633286,-22.92990970739554,3,2,0,1
2228,360,,劍麟,汽車工業,Unqualified,3,94.6,-0.03982136211388164,4.21,4.526374837038224,65.6,2026-02-02,98.52333333333333,,36.0874502299667,2,1,0,1
8182,361,,加高,電子零組件業,Unqualified,4,26.95,-0.039493907736172715,1.7399999999999998,4.83045405430034,171.8,2026-02-02,28.058125,4.449015497315157,98.30030344666628,2,0,2,1
2904,362,,匯僑,其他,Unqualified,5,17.0,-0.03704315604385222,1.01,4.462956455993455,129.0,2026-02-02,17.653958333333332,6.313682598629301,88.64836448323337,2,0,3,1
1232,363,,大統益,食品工業,Unqualified,5,145.0,-0.03317219536589428,6.32,4.015343746466842,405.75,2026-02-02,149.975,16.868189340374318,96.30871131673203,2,0,3,1
3484,364,,崧騰,電子零組件業,Unqualified,5,49.25,-0.03222637060326195,2.68881448,4.656244082229977,210.25,2026-02-02,50.89,6.063687386807266,93.69486210048083,2,0,3,1
9907,365,,統一實,其他,Unqualified,4,17.8,-0.03122661405537775,0.8560000000000001,4.9348871071637985,164.2,2026-02-02,18.373749999999998,3.6734875864280645,95.9404474005876,2,0,2,1
2903,366,,遠百,貿易百貨,Unqualified,2,21.95,-0.029342668939149684,1.2100000000000002,4.957063564138953,205.0,2026-02-02,22.613541666666666,1.9437131300275001,133.75527138814508,2,0,0,1
6590,367,,普鴻,資訊服務業,Unqualified,5,72.7,-0.027944912421446574,3.78,4.8332794457433845,126.5,2026-02-02,74.78999999999999,11.556512691018769,88.56117314267173,2,0,3,1
6506,368,,雙邦,紡織纖維,Unqualified,4,15.5,-0.02678945165341153,0.9400000000000001,4.977047006098684,171.6,2026-02-02,15.926666666666668,3.661375079779438,77.6607910792633,2,0,2,1
2752,369,,豆府,觀光餐旅,Unqualified,2,205.0,-0.025462756633092616,10.16,4.295382362523791,184.0,2026-02-02,210.35625,,24.4456197989864,2,0,0,1
4431,370,,敏成健康,其他,Unqualified,3,18.6,-0.02527430536601334,5.0,9.107468123861567,,2026-02-02,19.082291666666666,2.0567276502494947,38.40476654500097,3,0,0,1
2597,371,,潤弘,建材營造,Unqualified,3,166.5,-0.02054022255992945,7.0200000000000005,5.376437992472605,268.0,2026-02-02,169.99166666666667,,46.80795309963868,3,0,0,1
2027,372,,大成鋼,鋼鐵工業,Unqualified,5,38.5,-0.019587038176686642,1.625,4.059364713978524,196.5,2026-02-02,39.26916666666667,5.7697089421348355,101.34471020764663,2,0,3,1
2852,373,,第一保,金融保險,Unqualified,4,26.9,-0.019530419463596984,1.1019999999999999,5.3260682859092805,95.8,2026-02-02,27.435833333333335,,50.012130415800755,3,1,0,1
2371,374,,大同,電機機械,Unqualified,5,37.95,-0.018782959056704213,3.10526316,7.7923793224592215,37.0,2026-02-02,38.67645833333333,-0.4365375093694924,32.92666416900668,3,2,0,1
1416,375,,廣豐,其他,Unqualified,2,11.7,-0.018164653228203317,0.512,4.30284058164532,163.0,2026-02-02,11.916458333333333,2.4782583879127564,-23.747333599242047,2,0,0,1
8421,376,,旭源,其他,Unqualified,3,13.0,-0.017879627297909956,1.01047021,6.781679261744966,357.0,2026-02-02,13.236666666666668,1.3686056240515267,85.64959490675591,3,0,0,1
3051,377,,力特,電子工業,Unqualified,5,24.25,-0.017829267675276032,1.2393936666666667,4.608007798605548,66.33333333333333,2026-02-02,24.69020833333333,4.733176342914672,105.01398715568709,2,1,2,1
3702,378,,大聯大,電子通路業,Unqualified,3,64.6,-0.01704199634814371,3.4299999999999997,5.444906484208633,181.0,2026-02-02,65.72,2.8501573512468794,119.71666085170696,3,0,0,1
5464,379,,霖宏,電子零組件業,Unqualified,4,25.1,-0.01615247676754472,1.45,5.120982167642553,75.0,2026-02-02,25.512083333333333,1.5331520628484214,-37.96010331214357,3,1,0,1
5201,380,,凱衛,資訊服務業,Unqualified,5,41.6,-0.01285347043701794,1.52,4.410781021278606,218.2,2026-02-02,42.141666666666666,9.108939060329858,27.09350283155668,2,0,3,1
2114,381,,鑫永銓,橡膠工業,Unqualified,4,89.3,-0.011357031487854212,5.4,4.8064323416436086,51.666666666666664,2026-02-02,90.32583333333334,,45.030549030868166,2,2,0,1
6154,382,,順發,電子通路業,Unqualified,3,13.7,-0.010860082428326463,0.7939999999999999,4.603502189864171,78.5,2026-02-02,13.850416666666666,,21.28949711671985,2,1,0,1
9925,383,,新保,其他,Unqualified,5,40.6,-0.009333251997803776,2.0,4.852075013990117,156.25,2026-02-02,40.982499999999995,6.646325477556444,72.62825122385242,2,0,3,1
2509,384,,全坤建,建材營造,Unqualified,2,14.7,-0.007329666155512776,1.0,4.830917874396135,973.0,2026-02-02,14.808541666666667,,75.73304396702473,2,0,0,1
2908,385,,特力,貿易百貨,Unqualified,2,20.1,-0.005340316295181234,1.0226331380000002,4.545797841620081,362.0,2026-02-02,20.207916666666666,1.1138330862919739,211.30307229378258,2,0,0,1
1104,386,,環泥,水泥工業,Unqualified,5,29.4,-0.005314574904492693,1.42,4.981400118667715,201.75,2026-02-02,29.55708333333333,6.2985390189455925,39.22896011810891,2,0,3,1
1456,387,,怡華,建材營造,Unqualified,2,13.15,-0.0049500267995080845,0.85,4.501253132832081,312.0,2026-02-02,13.215416666666666,1.0080151001200555,445.15699900304014,2,0,0,1
2548,388,,華固,建材營造,Unqualified,3,106.0,-0.0035564886333369606,7.0,6.453404024771663,160.5,2026-02-02,106.37833333333333,,50.86278045296784,3,0,0,1
6136,389,,富爾特,電子工業,Unqualified,2,23.7,-0.003547497043752523,1.032,4.985379355750422,139.8,2026-02-02,23.784375,,-12.507850941641939,2,0,0,1
2107,390,,厚生,橡膠工業,Unqualified,3,24.8,-0.003323928095983632,1.3199999999999998,5.499735371745077,228.0,2026-02-02,24.882708333333333,,20.352947210587885,3,0,0,1
6616,391,,特昇-KY,居家生活類,Unqualified,2,10.05,-0.0023741179779461627,1.05,4.430064708810353,131.5,2026-02-02,10.073916666666666,1.4553387676948335,50.42951062296021,2,0,0,1
3031,392,,佰鴻,電子工業,Unqualified,4,19.5,-0.0018555249856038161,0.89,4.518162913632426,140.6,2026-02-02,19.536250000000003,4.670547326956238,42.94833896220796,2,0,2,1
6797,393,,圓點奈米,生技醫療業,Unqualified,5,16.9,-0.001268113711633301,7.666666666666667,4.47575392182214,,2026-02-02,16.92145833333333,6.216555336080137,39.86500401360761,2,0,3,1
4550,394,,長佳,電機機械,Unqualified,5,26.05,-0.00035975536635082686,1.766,6.164654588449783,210.25,2026-02-02,26.059375,4.847592110354765,75.17318476689313,3,0,2,1
9942,395,,茂順,其他,Unqualified,7,111.5,0.000624455471090025,5.76,5.049248114181373,73.0,2026-02-02,111.43041666666666,11.73020923601611,95.95015617773916,3,1,3,1
2347,396,,聯強,電子通路業,Unqualified,3,65.5,0.003165203185623802,3.7600000000000002,5.4767977483511405,278.0,2026-02-02,65.29333333333334,,36.931927512243874,3,0,0,1
1530,397,,亞崴,電機機械,Unqualified,6,29.15,0.0031905359383401144,1.566342886,4.744274385429096,52.333333333333336,2026-02-02,29.057291666666668,3.574815253110171,46.233790782337984,2,2,2,1
3323,398,,加百裕,電腦及週邊設備業,Unqualified,5,37.75,0.003316703672737144,1.62499598,4.228583946556145,10.75,2026-02-02,37.62520833333333,1.1168210333760693,54.75572030346738,2,3,0,1
4535,399,,至興,電機機械,Unqualified,7,28.4,0.0037626372331730274,1.5,4.2383765022942,36.75,2026-02-02,28.293541666666666,6.445506139349432,91.07267139110252,2,2,3,1
5254,400,,欣訊科技,電子零組件業,Unqualified,5,30.5,0.0038604743652159573,1.48,4.700328498354761,132.5,2026-02-02,30.382708333333333,6.88886255021899,90.40231616799647,2,0,3,1
3118,401,,進階,生技醫療業,Unqualified,6,32.5,0.004766198634548558,1.7399999999999998,5.330554868118014,198.2,2026-02-02,32.34583333333333,7.413584428574323,91.06308541599148,3,0,3,1
2942,402,,京站,居家生活,Unqualified,7,31.0,0.005004761615302064,1.97,4.696754784283673,8.333333333333334,2026-02-02,30.845625,3.5816482004733317,130.9011844634136,2,3,2,1
2596,403,,綠意,建材營造,Unqualified,4,34.65,0.006073217353432054,1.1400000000000001,4.465414099033967,50.8,2026-02-02,34.44083333333334,,22.71600416413078,2,2,0,1
5859,404,,遠壽,金融業,Unqualified,5,15.85,0.006562235393734021,0.7,5.352390077717449,40.5,2026-02-02,15.746666666666668,,99.52688827927958,3,2,0,1
6486,405,,互動,通信網路業,Unqualified,6,79.0,0.006925266601521051,5.205728916,6.489781469998791,194.25,2026-02-02,78.45666666666666,8.542068134901491,95.02289264906999,3,0,3,1
5608,406,,四維航,航運業,Unqualified,3,17.55,0.006968932665527073,1.75,6.343760241310353,139.0,2026-02-02,17.428541666666668,0.6241833814663915,26.82602004337975,3,0,0,1
